title,company,location,link
전기전자컴퓨터공학부(바이오컴퓨팅연구실) 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=98c2229e57d4ee1f
"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙,서울 관악구,https://kr.indeed.com/viewjob?jk=d017610d9828199c
Data Scientist,Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=917cc06120add6e1
지스트 블록체인경제센터(강남소재) 계약직(연구원),광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=674370fd38bce0dd
IT Engineer 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=c6e1898b356a3f32
"Solutions Architect, Manufacturing Specialist - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1502306577f8b10a
[웹젠] 게임보안(경력),웹젠,성남 분당구,https://kr.indeed.com/viewjob?jk=a5244a585ab2b595
고객경험 개선 CS운영관리자(2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=5944a3016adb823a
프론트엔드 개발자,스포카,서울 강남구,https://kr.indeed.com/viewjob?jk=b25ed61fb84a5785
데이터 분석 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd
게임 런처 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=0b05f7fff851371a
Account Executive - Korea,Mistplay,서울,https://kr.indeed.com/viewjob?jk=72abb40412824104
[신규프로젝트] 차세대 콘솔 Maya 리거 채용,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=7bd59201a82e59ed
네트워크 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=77b4c2f36acac43b
S/W 엔지니어 신입/경력 정규직,열린친구,서울 용산구,https://kr.indeed.com/viewjob?jk=ce574f182e88d544
[XTRM] Data Analyst,PUBG,서울,https://kr.indeed.com/viewjob?jk=80a65fe76f39fe46
OPC AE,Synopsys,경기도 성남,https://kr.indeed.com/viewjob?jk=28b676c81d7ef247
백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=d6c05c588971df5a
데이터 분석가,스포카,서울 강남구,https://kr.indeed.com/viewjob?jk=4eff6a88fdd7bb0b
AI/ML Specialist Partner SA,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=74ab1f408f53ca70
백엔드 개발자 (경력),크로스앵글,서울 역삼동,https://kr.indeed.com/viewjob?jk=af5683389907a8c9
[공통기술부문] DBA,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=611a08c9fbbafbc4
제품/솔루션 개발 경력직,이젠고,서울 노원구,https://kr.indeed.com/viewjob?jk=4e362b844bb2be9a
헬스케어및 교육정보 분야 응용SW개발자,아이티에듀고,서울 금천구,https://kr.indeed.com/viewjob?jk=9900117940c388f0
Strategic Data Analytics Specialist,JTI - Japan Tobacco International,서울,https://kr.indeed.com/viewjob?jk=72196719d2cdfbac
[(주)케이엠에듀] AI(인공지능) 개발자 및 빅데이터 분석 플랫폼 개발 및 운영자,케이엠에듀,서울 금천구,https://kr.indeed.com/viewjob?jk=5a40c1062c719241
FX,Mofac,서울 서초구,https://kr.indeed.com/viewjob?jk=9214061c8bc345b2
IT직군 채용(직무: 데이터 엔지니어),웅진,서울 종로구,https://kr.indeed.com/viewjob?jk=1ce35033129894b2
데이터 인프라 담당자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=6fe5311eacbea17a
경험최적화 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d80ca42562e966a4
소프트웨어 개발자,팍스웰,경기도 하남,https://kr.indeed.com/viewjob?jk=e79562d409aecfce
기업부설연구소 연구원 경력 정규직,이룸에스엔에스,경기도 부천,https://kr.indeed.com/viewjob?jk=7a4a03e57d1263a2
[빅데이터분석] 데이터 사업 기획 및 운영 담당자,한국카카오은행,성남 분당구,https://kr.indeed.com/viewjob?jk=d276e0246539b012
챗봇 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=20d40ee61adffeca
"AI개발자, JAVA개발자, ERP컨설턴트 정규직",시너지시스템즈,서울 서초구,https://kr.indeed.com/viewjob?jk=f6c6ea351bb0f996
신약개발 및 프론트엔드/백엔드 개발자,아론티어,서울 서초구,https://kr.indeed.com/viewjob?jk=25bd2e9729d88096
로봇소프트웨어개발자 경력 정규직,티라유텍,안양 동안구,https://kr.indeed.com/viewjob?jk=25c8daf7e03b9de6
모바일 앱 보안 솔루션 개발부문,스틸리언,서울 용산구,https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b
DGIST 동반진단의료기술융합연구실 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=cb32ed51c4e0c7ad
4차산업혁명관련 콘텐츠 기획 / 개발 / 운영 전문가 찾습니다.,이앤오즈,서울 금천구,https://kr.indeed.com/viewjob?jk=1941bdb29b525b77
배달로봇 dilly 로봇 소프트웨어 개발자(자율주행) (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=ae030e8e748ff5c8
지스트 블록체인경제센터 계약직연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=a7c68eba65a950aa
[청년디지털일자리][포티투마루] 인공지능 B2B서비스 신입/경력 기획자,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=1047eb1b2d56de60
Data Engineer,Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=5c45a3d19019f932
파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=ffd9cedb23e97344
차세대 광-무선 가입자망 연구센터 연구전담교수,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=05439002712f8135
자율주행 셔틀 운행요원,언맨드솔루션,서울 마포구,https://kr.indeed.com/viewjob?jk=7b2ab53f3d76a0b0
[신규 프로젝트][Project TL] MMORPG 마야 리거 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=08adec321e8a4a3d
채팅모듈 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=3b752abecf619fe5
IoT앱 개발 (앱-서버 연동) 경력무관,별따러가자,서울 강서구,https://kr.indeed.com/viewjob?jk=393b12c1de762439
유명 바이오 의료기기 스타트업 Web Backend 개발자,인파트너스,서울 서초구,https://kr.indeed.com/viewjob?jk=0e384ad4124b5dca
Autonomous Driving 분야 엔지니어,포티투닷,서울 강남구,https://kr.indeed.com/viewjob?jk=1e974ff27c6eb340
동진쎄미켐 IT 신입사원,동진세미캠,서울 상암동,https://kr.indeed.com/viewjob?jk=74998f52d08a6a6c
자율협력주행 온라인 박람회,자율협력주행 산업발전 협의회,서울,https://kr.indeed.com/viewjob?jk=1f9676614dc8b7e3
[TGD] Data Scientist 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=270c595f30f8023e
[업계1위/복지최강] JAVA 개발자 대규모 인재,인라이플,서울 구로구,https://kr.indeed.com/viewjob?jk=9e2120970bcb9514
DGIST HumanLAB(인간중심지능형시스템연구실) 연수연구원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=54ce47c4db974112
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c
MBC 프론트엔드 개발자 모집,문화방송,서울 상암동,https://kr.indeed.com/viewjob?jk=98c2bd2cd74617ca
[라젠][청년디지털일자리지원사업] 빅데이터 수집 및 정보처리,라젠,광주 화정동,https://kr.indeed.com/viewjob?jk=5bec86171358360f
Data Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=30397f4de3627e9d
[포털서비스] AB테스트 설계/분석 데이터 엔지니어 및 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=b970fab4900ee5ec
DRE - Build Engineer,Success Korea,서울,https://kr.indeed.com/viewjob?jk=ee7e4f2e5d69f84c
Web 개발(이커머스 파트)_PHP/CodeIgniter/Javascript,버드뷰,서울 마포구,https://kr.indeed.com/viewjob?jk=3292e81e43884c67
백엔드 개발자,뉴트리션코트,서울 강남구,https://kr.indeed.com/viewjob?jk=d621cbb75440764e
전문연구요원 (병역특례) 수시 (AI / SW 분야),딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=d83fc0dd2641f483
데이터 사이언스 전문가 및 머신러닝 전문가 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=85929aac498299cc
프론트엔드 정규직,바이오에이아이,서울 강남구,https://kr.indeed.com/viewjob?jk=a4015a0d112e9569
골프존 경력채용 - AI개발(머신러닝/데이터 엔지니어),골프존,서울,https://kr.indeed.com/viewjob?jk=fcd031afcf77cfad
HW/SW 분야 직무교육 전문 강사,에이치에스글로벌,서울 강남구,https://kr.indeed.com/viewjob?jk=408f391fe960a97d
Deep Learning R&D Engineer,Intel,서울,https://kr.indeed.com/viewjob?jk=e4f1914b34f03ca2
인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=67503f27b0365593
동국대학교 자율사물(AT)사업단 직원 채용,동국대학교,서울 필동,https://kr.indeed.com/viewjob?jk=47b130ad378a07a6
백엔드 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/viewjob?jk=8b9dbb350f5c0776
백엔드 개발자,스포카,서울 강남구,https://kr.indeed.com/viewjob?jk=bd8e5afa35b65cbc
카카오톡 보이스톡/페이스톡/라이브톡 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=d585814d097935eb
[주식회사 센스비전]인공지능 얼굴인식 및 영상분석 개발 경력자,센스비전,서울,https://kr.indeed.com/viewjob?jk=c45c9cd9bf732b07
Lead Engineer - McKinsey Digital (18-months contract),McKinsey & Company,서울,https://kr.indeed.com/viewjob?jk=da83ccf654e10ff8
Data Center Operations Engineer,Amzn Corporate Services Korea,서울,https://kr.indeed.com/viewjob?jk=83f36f280c990457
데이터 엔지니어,NHN ACE,성남 판교역,https://kr.indeed.com/viewjob?jk=e803cc5c050eb359
딥러닝 개발자 정규직,바이오에이아이,서울 강남구,https://kr.indeed.com/viewjob?jk=5b2574aec8e1d083
보안 담당자 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=05f98eb7cf040f64
AI플랫폼 백엔드 개발자 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=84df664a7eb829bc
DGIST 미래자동차융합연구센터 계약직 연구원 및 연수연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=74cf47be676133ff
"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",에임즈인터내셔널코리아,서울 강남구,https://kr.indeed.com/viewjob?jk=1d89fe4b37ab05ed
주식회사 내방패밀리 웹 & 앱 개발 직무,내방패밀리,서울 서초구,https://kr.indeed.com/viewjob?jk=bb21c13e3bc6193f
Pipeline TD,Mofac,서울 서초구,https://kr.indeed.com/viewjob?jk=1d98c46b4900b7e6
"[해외취업] 베트남 에이스테크놀로지, 필터 튜닝 자동화 소프트웨어 개발 경력자",한국무역협회,서울 삼성역,https://kr.indeed.com/viewjob?jk=e64b4485cc3f5909
Credit Risk Manager,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=3929f9c03665e38e
반응형웹개발자(3년이상),에이치알 코리아,대한민국,https://kr.indeed.com/viewjob?jk=e42dff836a3182d7
매칭 기획,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=36c48cb9bc2758cb
DW Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=f437c9ee0ea596a9
파이썬 개발자 초중급 이상,데이터앤솔루션,서울 서초구,https://kr.indeed.com/viewjob?jk=d158e683dc0b7500
데이터분석가(게임어뷰징 탐지),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=ea3b136c0ff59524
IT/AI 개발 팀원/팀장,제이로고스,서울 용산구,https://kr.indeed.com/viewjob?jk=8d05eb89c3dfb9f3
데이터프로덕트 서비스기획 경력직,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=7f8dfa642aec3d26
성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934
"프론트엔드, 백엔드 개발 경력 정규직",토이스미스,서울 강남구,https://kr.indeed.com/viewjob?jk=fdd1ec500461c093
딥러닝 알고리즘 및 응용 Engineer,딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=35f0a25dee5f3312
Data Engineer,레이니스트,서울,https://kr.indeed.com/viewjob?jk=02dd3cb5f0906404
Front end 개발자,브릭,성남 분당구,https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21
[Wordvice] PHP 개발자,워드바이스,서울 강남구,https://kr.indeed.com/viewjob?jk=8a31a98d4c53b0b0
"Technical Solutions Engineer, Wear OS (English, Korean)",Google,서울,https://kr.indeed.com/viewjob?jk=b966810974ac84da
프로그램 개발 함께할 분,엑스오엔티엘,서울 강남구,https://kr.indeed.com/viewjob?jk=d300b376dfc26e53
룰루랩 알고리즘 경력 개발자 (전문연구요원),룰루랩,서울 강남구,https://kr.indeed.com/viewjob?jk=a16019f2df886967
자율주행 평가 개발자,에스더블유엠,안양 동안구,https://kr.indeed.com/viewjob?jk=67fc49a99fbd48de
SW(모바일앱 및 웹개발) 신입/경력 정규직 개발자,더조인,서울 강남구,https://kr.indeed.com/viewjob?jk=31c8ae4a133b5147
보안 개발자 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=b9a9af798e9d24a5
[전문연구요원] AI R&D - Speech AI,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=cb26121026233b28
Credit Risk 모델러,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=ad3dfd853ea7ef40
[어니컴(주)] 빅데이터 분석/시스템구축개발자 (신입/경력),어니컴,서울 서대문구,https://kr.indeed.com/viewjob?jk=e25f3da3cf8ec49e
Mobile Field Applications Engineer,Dolby,서울,https://kr.indeed.com/viewjob?jk=ba020dbad779cf77
인프라 기술 담당자 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=f1f52bf8a7baa66d
Lead Technical Solutions Engineer,MightyHive,서울,https://kr.indeed.com/viewjob?jk=ae2c6294bc277408
Support Engineer _ Azure PaaS,Microsoft,서울,https://kr.indeed.com/viewjob?jk=76730b837fd4d4d7
"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",에이치알 코리아,대한민국,https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f
[개발팀] 백엔드 서버 개발자 (경력),시더,안양 만안구,https://kr.indeed.com/viewjob?jk=430f8cb4e8af5422
"[코리아IT아카데미신촌] 프로그래밍(C, 파이썬, 자바, 안드로이드 등) 강사",코리아정보보안아이티아카데미신촌,서울 마포구,https://kr.indeed.com/viewjob?jk=c4f6b6f2b2297860
[카카오 클라우드] 클라우드 개발자(Monitoring as a Service) 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=6b65a5a35da64ed3
Server Engineering Manager,레이니스트,서울,https://kr.indeed.com/viewjob?jk=35b6381bfc05576b
카카오톡 신규 서비스 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=de210ffb5a9ee0c4
DGIST 미래자동차융합연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=804460831e533914
4G LTE/5G NR Software Engineer,Success Korea,서울 신대방동,https://kr.indeed.com/viewjob?jk=081ba90fcfa975e3
안드로이드 개발자,스포카,서울 강남구,https://kr.indeed.com/viewjob?jk=36a418cd05c30a44
DGIST 동반진단의료기술융합연구실 계약직 연구원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=db55ee61f98e6816
플랫폼 개발,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=e8ff70f4dd69a226
11번가 검색엔진 개발 분야,십일번가,서울 강남구,https://kr.indeed.com/viewjob?jk=f7630f5f2e2e78de
[XTRM] Data Engineer,PUBG,서울,https://kr.indeed.com/viewjob?jk=f837dc18688a1d0f
[Search] 글로벌 검색 서비스 개발,네이버,서울,https://kr.indeed.com/viewjob?jk=22192c4556d52108
"마케팅, 웹개발 외 신입/경력 정규직",내방패밀리,서울 서초구,https://kr.indeed.com/viewjob?jk=b9b358af4d75f12a
Solutions Architect for GPU Data center technologies,NVIDIA,서울,https://kr.indeed.com/viewjob?jk=8f63a89550782d70
[신규프로젝트: MARS]서버 소프트웨어 엔지니어 - 게임 개발,데브시스터즈,서울 강남구,https://kr.indeed.com/viewjob?jk=95dcdb50fd0cd7b4
[던전앤파이터(중국)] 컨텐츠 기획자(신입),네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=742179f9fc5a69e6
데이터 플랫폼 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=371bf411a9529ae9
Application Engineer Consultant - HAV,Mentor Graphics (Korea) LLC,경기도 성남,https://kr.indeed.com/viewjob?jk=f4750c486cc78516
iOS 개발자,스포카,서울 강남구,https://kr.indeed.com/viewjob?jk=57a546aba8188299
Support Engineer,Microsoft,서울,https://kr.indeed.com/viewjob?jk=c7c1f954a01e35e8
Server Engineer,레이니스트,서울,https://kr.indeed.com/viewjob?jk=fe667d8bb274dd49
Sr. Data Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=5d9a7b29a92fc3da
"모바일 앱 서버 개발(Java, Python)",휴먼디지털,서울,https://kr.indeed.com/viewjob?jk=16dff836029458af
Security Developer (보안 개발자),Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=857aced59dd116dd
DGIST 미래자동차융합연구센터 계약직 연구원 및 박사후연수연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=2459b164bb22d0f4
